Unnamed: 0,GEOID,Pickup,MedianIncome,Median Age,Population_Density, Employment_Density,Percent_Zero_Car_Ownership,LandUse_Diversity,Distance_from_transit, Trip miles,Trip seconds
492,17031530501,619,51086,29,14.42589163,0.195345318,0.198813056,0.040409499,375.1775,9.7,1225.2
493,17031530502,14,57667,40.5,8.903087427,0.040155678,0.127366406,0.013513514,603.5,12.55555556,1882.777778
494,17031530503,426,55066,34.6,15.89944584,0.291070535,0.14028777,0.061160956,295.4933333,4.8,973
495,17031530600,204,42976,35.9,12.23459258,0.169693303,0.207523588,0.043964008,117.57,8.766666667,1041
496,17031540101,635,22452,25.3,8.85939004,0.197185475,0.172699741,0.08204354,335.2775,9.86,1101.6
497,17031540102,348,21125,26.1,8.382568252,0.455062235,0.29405781,0.954197374,350.0333333,9.948,1175.8
498,17031550100,136,74219,39.4,10.11280766,1.358556579,0.252065239,1.063572733,354.0566667,8.982352941,1008.058824
499,17031550200,39,79464,42,6.540797587,0.141104772,0.384771945,0.31139008,455.31,9.907142857,1153.642857
500,17031560100,15,72188,47.5,8.975817091,5.056551929,0.206847824,2.535087719,386.24,10.47003704,1248.112507
501,17031560200,5,63214,42,8.309726123,0.673931726,0.133414894,0.306513014,485.93,7.343333333,1101.933333
502,17031560300,29,54119,38.4,21.56304761,1.952537314,0.335459527,0.30792652,441.23,6.125720966,923.9345284
503,17031560400,11,56202,37.2,18.88628938,2.895500518,0.365224922,0.534065934,227.99,7.643333333,1146.466667
504,17031560700,82,69631,35,23.13760201,4.077158548,0.170770959,0.547304938,278.285,12.85238095,1511.238095
505,17031560800,95,86000,35.7,18.31918158,2.769399105,0.241361713,0.424485341,306.848,6.951351351,1074.027027
506,17031560900,53,107159,43,16.03865722,1.84308191,0.236393148,0.317119114,448.3833333,5.976923077,897.2307692
507,17031561000,26,129617,47.6,19.20434796,2.075072048,0.208309798,0.326849677,397.4183333,9.229411765,1111.794118
508,17031561100,50,101985,40.8,18.49838653,0.984026287,0.062736307,0.20391265,354.7283333,12.13333333,1240.666667
509,17031570100,121,54514,32.6,3.462873521,10.03488617,0.250793901,9.091566265,236.04,7.136507937,1091.730159
510,17031570200,151,74659,31.8,4.763159465,9.774352306,0.140495868,6.97704918,270.91,6.996078431,955.2941176
511,17031570300,434,52786,32.6,27.27960315,6.508977004,0.263151155,0.978773611,365.455,5.624426323,879.2006448
512,17031570500,87,52986,34.6,21.7696045,2.46990992,0.112846041,0.402800478,242.74,7.192727273,1121.618182
513,17031580100,113,46500,36.7,15.49474169,3.596304079,0.094099333,0.693931333,253.475,6.56,1063.4
514,17031580200,78,36944,29.5,27.58573305,3.50315038,0.056463049,1.240647397,148.19,6.161904762,870.2380952
515,17031580300,32,54130,33.1,21.95223842,6.461089352,0.109433962,1.07275321,75.1,8.511439998,1066.324239
516,17031580400,183,51216,33.1,26.09230316,3.242537147,0.307205194,0.386145203,265.2075,7.524,1057.1
517,17031580501,180,38989,30.9,40.82339474,1.837292684,0.308930745,0.173185588,185.075,8.0671875,1023.28125
518,17031580502,101,42516,32.1,45.41300743,10.35303938,0.122799157,1.081044839,288.34,13.03333333,1287.444444
519,17031580600,183,61386,31,45.03971922,2.235343158,0.233304898,0.17918646,245.4225,7.040909091,1054.545455
520,17031580700,169,44802,29.3,42.29603634,0.816079147,0.145520187,0.116943509,426.92,6.08120819,888.3243462
521,17031590500,85,76923,42,24.18707402,5.449313636,0.150579151,0.657686212,226.65,4.257142857,885.7142857
522,17031590600,96,51176,35.9,42.8543733,0.511715856,0.155743229,0.03666974,343.7766667,7.8,1048
523,17031590700,146,51818,35.8,26.90256789,3.060479105,0.216333172,0.776424918,223.965,7.272727273,1048.818182
525,17031600600,78,37909,39.8,34.20880746,2.423168148,0.529156215,0.237453049,261.52,6.85862069,1046.068966
526,17031600700,48,44911,31.4,24.7973521,1.072346943,0.146963055,0.104061625,209.215,6.928571429,1118
527,17031600900,328,60750,37.6,36.13169386,2.541980681,0.128750766,0.184920601,224.975,7.225,1060.35
528,17031610300,856,42466,30.4,19.32088203,2.938299765,0.087719298,1.534436522,486.8233333,7.052941176,1158.705882
529,17031610400,27,42721,26.6,49.12977796,3.075261215,0.21848713,0.212692967,257.5,9.79,1172.3
530,17031611000,25,29750,#N/A,6.351959736,2.545061309,0.106228611,1.218430034,308.46,#N/A,#N/A
531,17031611100,25,31250,#N/A,28.6763913,0.40424547,0.092307692,0.043006841,254.3633333,#N/A,#N/A
532,17031611200,77,27773,34.4,32.72063193,2.204387779,0.151532285,0.263642931,374.175,9.042857143,1291.714286
533,17031611300,44,37917,31,30.9363951,4.391776944,0.051241613,0.392365334,324.9966667,6.1,972.6428571
534,17031611400,52,43299,30.8,41.03867803,1.435237165,0.052589998,0.112586293,239.1666667,10.4,1475.25
535,17031611500,100,35884,31.1,38.84715315,1.605740525,0.070157692,0.244253856,265.545,9.46,1272.8
536,17031611600,15,37583,33,20.35571872,0.708526051,0.071004771,0.081125885,228.66,8.223809524,1173.47619
537,17031611700,27,29083,38.3,20.70384521,4.281625768,0.079518072,0.653013207,220.39,5.704761905,986.6190476
538,17031611800,59,58092,37.7,28.57785816,0.287366386,0.142622951,0.031558186,330.585,7.38917727,1072.774046
539,17031611900,107,25658,29.2,15.66582881,0.332018388,0.174828277,0.057611477,374.845,8.33125,1159.625
540,17031612000,37,57798,35.3,16.38087313,0.079468995,0.180037958,0.014955868,208.54,6.2,1092
541,17031612100,22,38958,34.9,13.08206561,0.150657185,0.167901632,0.033898305,211.9,6.116666667,1140.833333
542,17031620100,135,64438,33.4,24.76838202,2.426828586,0.137727206,0.497747212,477.4366667,5.687929318,957.3797909
543,17031620200,69,75833,34.4,18.38370094,3.706667345,0.099527243,1.11304859,282.305,6.957777778,1116.355556
544,17031620300,188,63587,36.2,34.56758319,1.914128725,0.142653352,0.279740588,312.4816667,7.388679245,1171.471698
545,17031620400,57,78656,26.9,28.01955528,0.771459009,0.197157576,0.110461119,212.5675,6.531818182,1077.772727
546,17031630300,181,52286,31.7,25.56893293,5.404691705,0.158440964,1.257867204,434.525,5.914285714,1139.142857
547,17031630400,150,36221,29.7,41.98554505,1.444879104,0.232495621,0.131825559,217.2625,8.396572642,1140.393609
548,17031630500,146,48859,28.6,38.66763034,1.107036242,0.165344982,0.119124939,244.7525,4.333333333,746.6666667
549,17031630800,148,53273,26.7,43.88183833,2.042703795,0.136957131,0.19108678,266.215,6.723076923,976.9230769
550,17031630900,88,46113,31.6,36.72212056,1.975504934,0.093309859,0.211652195,359.8666667,7.75,1245.8125
551,17031640100,11,55750,31.8,19.50226182,1.669351215,0.150554675,0.259259259,276.27,6.1,1050
552,17031640300,94,72284,33.9,25.35380387,1.501176051,0.210040058,0.177457147,240.9533333,6.125,1063.857143
553,17031640400,8,69857,37,14.31945293,4.444428562,0.139121301,1.563857916,354.055,8.995789474,1266
554,17031640500,42,92975,39.8,24.35136566,0.331026755,0.220410339,0.033962379,211.9,7.75625,1322.9375
555,17031640600,56,54252,39,24.83207389,1.885033952,0.213086702,0.211305234,192.23,6.23,977.2
556,17031640700,43,62333,34.4,22.54686571,2.338921809,0.266806723,0.339599417,240.395,5.6575,1000
557,17031650100,94,42123,30.6,26.47187009,1.620747694,0.174036139,0.255074591,231.0075,7.227272727,1254.318182
558,17031650200,282,60868,32.9,30.51416756,3.968109782,0.259993317,0.468045837,284.095,7.22244898,1236.673469
559,17031650301,181,64750,34.6,22.75215032,2.246294694,0.152658662,0.364454753,370.15,6.19047619,1109.428571
560,17031650302,39,49680,27.7,25.43272769,1.716126138,0.183333333,0.286556793,386.915,6.172727273,1186.242424
561,17031650400,169,57022,28.4,24.22027656,0.997740214,0.515358362,0.13597225,263.932,7.711491443,1274.716381
562,17031650500,930,74718,37.7,19.32094241,3.608143553,0.290912369,2.179963153,475.2066667,6.844444444,1139.650794
563,17031660301,54,31146,30.1,37.23697016,2.273258961,0.291155831,0.171962617,168.98,6.679196822,1137.71598
564,17031660302,171,36713,32.3,41.30431962,1.572307676,0.300157723,0.122412296,255.4825,7.828706625,1230.507886
565,17031660400,107,60069,29.2,37.78289414,0.885444136,0.227937703,0.101151679,260.51,7.269255663,1204.754045
566,17031660500,111,45139,33.2,28.97926139,1.246437607,0.252949463,0.121511984,348.6925,8.082242991,1303.990654
567,17031660600,1040,31205,30.8,35.60953664,1.677628908,0.235765866,0.13991861,217.798,8.3,1111.157895
568,17031660700,172,27000,46.3,14.1214829,3.629900479,0.25437674,0.742806839,243.415,9.025,1312.5625
569,17031660800,630,37854,31.7,30.39289311,0.420389991,0.240885094,0.040621934,208.678,5.873333333,1015.733333
570,17031660900,906,36991,32.3,30.5209124,4.733511702,0.539862025,0.942173526,360.3133333,7.920833333,1167.583333
571,17031661000,787,43235,36.8,18.47188224,2.48069195,0.376838836,0.437247978,299.338,5.966666667,890.6666667
572,17031661100,269,64419,31.2,27.62401683,0.400125993,0.471751412,0.059642436,282.172,5.614285714,1033.142857
573,17031670100,33,36587,43.7,11.73069015,0.383791424,0.053938178,0.092261905,266.21,4.275,851.0625
574,17031670200,29,35833,45.8,10.95570833,0.532913414,0.140086207,0.13030303,261.52,5.972222222,1131.222222
575,17031670300,22,33750,36.9,14.4227236,3.872140713,0.084819534,0.642542046,227.99,7.24375,1016.875
576,17031670400,47,39000,37,20.53115944,0.074388259,0.095844498,0.011450382,307.12,10.18333333,1551.833333
577,17031670700,43,34063,27.6,13.28896208,2.270303212,0.250847458,0.456098389,240.06,8.521052632,1167.842105
578,17031670800,59,27917,50.3,14.72092026,0.862384945,0.205342237,0.104567308,300.41,5.632727273,926.6727273
579,17031670900,33,34271,28.4,18.20236909,0.221327007,0.210960885,0.035894028,285.655,8.690909091,1198.204545
580,17031671100,26,36042,46.2,17.23129414,1.634002031,0.162220106,0.331103679,268.22,8.266666667,1051.833333
581,17031671200,19,35208,29.1,15.47687028,1.64069412,0.140065838,0.380033794,313.82,6.608695652,1033.73913
582,17031671300,135,32614,50,16.08425603,0.172324615,0.135354406,0.028772615,282.5266667,7.815384615,1178.207692
583,17031671400,39,42321,45.7,11.37040115,0.13758144,0.16565782,0.038642076,311.14,8.122727273,1094.181818
584,17031671500,362,32163,39.9,13.06686552,1.574194748,0.24691358,0.403037467,221.73,6.318181818,934.2727273
585,17031671600,117,30242,39.5,20.45740089,0.337355037,0.071776704,0.06435339,291.0233333,6.199975885,911.1459115
586,17031671800,17,38698,32.1,15.67678494,0.124815167,0.063467377,0.026525199,376.85,7.358115183,1026.528796
587,17031672000,336,37354,39.9,21.38945782,0.428693934,0.059822174,0.205817818,285.3225,7.029545455,1026.177273
588,17031680500,60,23864,36.5,15.73622726,0.027023346,0.204218801,0.00483871,244.085,7.763870968,1031.8
589,17031680600,23,21250,27,15.50571743,0.172230963,0.09032089,0.04404762,293.035,6.807017544,1011.517544
590,17031680900,1357,23808,44.9,13.5717677,4.05204627,0.131998161,0.674838993,472.075,6.534,918.2733333
591,17031681000,528,24604,45.5,15.64798159,0.823719216,0.078015873,0.133999152,248.44,6.883076923,961.2564103
592,17031681100,607,30330,28.9,18.67857174,0.803320941,0.096256608,0.173168237,226.382,8.593333333,1076.466667
593,17031681200,566,24275,25.2,13.63758839,0.292277618,0.095791072,0.117117916,246.7675,6.234513274,936.679646
594,17031681300,388,30156,25.1,17.55703645,0.107799057,0.03674833,0.018444974,332.5966667,6.137253412,870.0932596
595,17031681400,274,40156,38.8,14.29670354,0.531798089,0.082067386,0.110383954,218.265,6.270731707,869.1289199
596,17031690300,396,19167,42.1,17.50101082,7.305195983,0.108778389,1.451418503,165.63,6.120855615,899.1203209
597,17031690400,1071,29207,40.6,18.8371513,1.106796775,0.426168224,0.122652407,240.3975,6.358715596,885.0642202
598,17031690500,85,33833,41.3,7.814350752,0.776425876,0.23502172,0.193146417,166.3,6.101808786,879.0568475
599,17031690900,1435,61125,35.9,25.5693581,1.004894683,0.152534239,0.144404059,220.748,7.565420561,1073.495327
600,17031691000,513,71016,46.6,16.40380504,0.977888063,0.23134654,0.150907298,251.125,7.053424658,1180.287671
601,17031691100,730,25729,38.4,19.48229391,0.603299064,0.352144063,0.076881224,170.6575,6.552702703,1074.027027
602,17031691200,906,31250,29,14.49007055,0.896642392,0.37841125,0.231010362,237.3766667,6.466666667,1125.111111
603,17031691300,300,46250,54.7,16.91825174,1.587132682,0.310453106,0.253439121,259.51,8.414893617,1287.829787
604,17031691400,1027,38056,37.5,18.09382531,1.983294108,0.300734453,0.252599889,214.848,6.972778561,1130.779569
605,17031691500,322,31081,31,14.56293353,2.602023057,0.301998159,0.411891363,274.4833333,7.882539683,1270.126984
606,17031700100,199,73523,31.3,9.543421527,1.298274322,0.130906295,1.049247787,464.03,8.04779661,1303.813559
607,17031700200,192,74915,36,19.17909196,2.277513206,0.291282642,0.620394837,312.48,7.37254902,1162.039216
608,17031700301,116,75737,31.7,21.90139648,2.4281511,0.478787879,0.593947927,578.47,6.004761905,879.1904762
609,17031700302,127,80195,35.6,18.24910279,0.596524358,0.374731183,0.103232275,434.8575,7.580043384,1108.114967
610,17031700401,243,79722,34.6,18.12376779,0.734982643,0.349236641,0.188776317,364.445,7.015555556,1115.644444
611,17031700402,150,65871,34.1,17.08176274,1.381892444,0.262857143,0.312618335,432.7333333,7.041309824,1165.866499
612,17031700501,813,73688,48.2,17.86969888,1.256726046,0.464650538,0.3134944,466.04,7.608787879,1176.69697
613,17031700502,136,121182,39.6,15.60236008,0.999189792,0.243392706,0.226085343,619.6,7.763043478,1223.021739
614,17031710100,52,22303,44.6,20.63769398,0.507946889,0.433106085,0.055214724,225.31,6.870709844,1041.852663
615,17031710200,1278,33995,35.3,25.46712378,0.496782914,0.265656566,0.051898405,302.022,6.663389121,1028.405858
616,17031710300,140,36985,40.3,18.17277389,4.348617545,0.140468227,0.653061224,374.17,6.599029126,967.2524272
617,17031710400,1090,63042,36.6,21.19341579,0.278850254,0.590185863,0.041202066,239.8383333,7.082142857,1105.071429
618,17031710500,860,31804,32.5,30.25168746,0.963784966,0.365540847,0.095883517,280.9675,6.659036145,1005.771084
619,17031710600,137,38269,47.2,29.19633758,0.578130218,0.428943673,0.050287357,270.905,6.820487805,1065.639024
620,17031710700,551,40882,40.7,23.17041483,2.745438095,0.378933802,0.247221805,248.4425,5.775,988.3333333
621,17031710800,1311,33325,38.8,23.23615919,1.657554429,0.477541738,0.264410176,154.675,6.588118812,1044.772277
622,17031710900,252,37153,31.7,8.996640987,1.487399547,0.421750663,0.465483972,413.065,7.074545455,1018.890909
623,17031711000,393,38664,40.3,16.35906998,0.19011411,0.252459016,0.030098133,249.0033333,9.594736842,1374.105263
624,17031711100,214,49750,44.4,16.93689981,0.776902286,0.236364016,0.134414803,337.5133333,7.7,1095.233333
625,17031711200,555,70224,42.2,20.6602461,0.936029004,0.338651659,0.117134857,233.02,6.70029098,1056.446013
626,17031711300,43,67273,50.2,21.39075581,1.40952836,0.311309524,0.180249183,248.78,16.1,1759.5
627,17031711400,263,46083,33.4,15.50300342,1.151353082,0.669397193,0.255993765,264.65,13.31111111,1415.333333
628,17031711500,148,44583,40.1,16.08683156,0.032038323,0.545705342,0.006793479,342.655,5.725,741.75
629,17031720100,57,172935,40.5,9.213810403,1.554429992,0.384350359,0.508741172,415.7466667,9.051515152,1193.121212
630,17031720200,155,93318,51.9,10.86336024,1.544090773,0.511376849,0.383461086,386.2433333,9.121568627,1157.196078
631,17031720300,74,123715,47,13.94200173,4.434933424,0.383734773,1.037449226,462.015,7.59125964,1163.005141
632,17031720500,121,156992,45.4,13.81591857,2.304268852,0.348601611,0.433450262,322.54,6.891304348,1013.869565
633,17031720700,66,107292,40.2,11.58404769,0.665411436,0.472903341,0.128865185,538.6833333,8.95408805,1099.327044
634,17031730100,115,69643,42.3,17.96116034,0.300178645,0.407026561,0.052402244,320.5266667,8.412941176,1120.141176
635,17031730201,1123,52344,42,24.36311211,0.48401775,0.560747664,0.054126078,455.982,9.002666667,1177.946667
636,17031730202,254,71364,42.6,17.78598047,1.262168017,0.336661146,0.336822695,605.2933333,4.442307692,620.9615385
637,17031730300,80,57188,49.1,15.63833213,3.741096165,0.268796962,0.647619048,160.93,6.106744422,874.9891336
638,17031730400,317,98207,40.3,13.96589257,1.900089974,0.39817909,0.440675359,353.0475,12.11666667,1350.083333
639,17031730500,504,61485,47.5,15.41836856,0.433569904,0.423923586,0.099283586,376.52,9.1725,1079.675
640,17031730600,252,48523,34.4,14.49584067,0.159686596,0.287909744,0.032897312,277.61,8.04,988
641,17031730700,169,53777,41.1,11.43725952,1.00989727,0.372377676,0.18633253,284.985,9.536363636,1365.727273
642,17031740100,18,105577,38,14.26480002,2.946907061,0.612344425,0.536895726,182.7275,7.683333333,809.3333333
643,17031740200,77,123625,35.6,15.72410104,2.396962253,0.111267197,0.929097868,424.4625,7.475850461,967.7415332
644,17031740300,38,140000,41.4,16.32785391,0.799921772,0.07705936,0.174483498,456.248,10.25619048,1137.142857
645,17031740400,42,110234,36,12.59835045,1.069545422,0.04897099,0.183212103,463.0225,7.889641434,995.4820717
646,17031750100,244,46094,43,12.84361894,0.591564297,0.077847009,0.129423209,420.4425,4.25,671
647,17031750200,57,112083,43.7,8.736049988,1.070180548,0.033236663,0.278016048,413.065,6.892424242,892.9242424
648,17031750300,31,110536,40.8,15.34284312,2.217451007,0.073610132,0.412110093,333.49,5.2,726
649,17031750400,21,119803,44.5,14.03384036,2.804095553,0.087666925,0.553908849,557.9066667,17.81606426,1647.411647
650,17031750500,1152,68327,48.3,9.496713579,2.367760543,0.058237477,0.773056667,431.5025,6.44,843
651,17031750600,271,56023,37.4,14.15393603,0.591366608,0.445807771,0.199387981,347.015,8.511111111,1136.351852
652,17031760801,698,75553,32.4,15.60995107,44.92216152,0.316457856,5.928822041,216.595,6.58697318,1053.381226
653,17031760802,28,90382,58.3,4.217955488,1.785667477,0.322820037,0.95903829,494.87,5.258788496,882.0268012
654,17031760803,171,52658,38.3,49.56972019,2.780353172,0.278002112,0.128138995,364.1175,5.119806763,917.5652174
656,17031770500,3,41088,26.9,7.042633896,4.957647091,0.372882638,64.89846114,396.3,5.741666667,1012.291667
657,17031770602,9,74500,39.2,5.09511865,6.028808108,0.420193444,6.010902297,393.3933333,5.257053292,1048.291536
658,17031770700,1384,80921,37.4,2.139127213,24.16607217,0.278500204,35.83265878,358.08,6.481868716,1117.77448
659,17031770800,3,62585,42.9,6.18493794,4.578914365,0.319856832,2.217827816,316.5,5.133766234,988.3506494
660,17031770902,,81974,46.2,13.50898741,1.532376147,0.252784422,0.290747915,395.635,4.476988156,885.6514382
661,17031800200,,250000,49,5.966222927,1.726966765,0.226255242,0.811665522,786.5666667,4.942343387,857.1218097
662,17031800700,,233750,44.3,7.367382078,1.598448027,0.242710204,0.966895791,634.35,3.581433692,734.4784946
663,17031801100,,199306,42.7,10.75344368,2.53148904,0.189950981,0.784653934,296.0525,5.115774648,812.3521127
664,17031801200,,250000,52.4,8.320492815,1.393529167,0.228151413,0.420859156,523.0366667,8.051666667,1210.65
665,17031802200,,166691,47.2,5.469503743,3.020300955,0.207871631,1.196972707,129.6433333,6.702547771,995.4267516
666,17031802300,,189527,47.1,4.915351595,4.996574449,0.008385744,2.425786442,95.22,7.871033777,1141.831116
670,17031805402,,100625,45.7,11.04890824,4.073450809,0.035490253,1.076141655,108.632,0,0
671,17031805501,,147279,50.7,10.59239167,4.082193648,0.03346656,1.491323639,371.9366667,0,0
672,17031805502,,198406,45,9.295170963,6.301739395,0.048449901,1.918552586,600.8225,0,0
673,17031805901,,103077,49.8,7.10520614,5.817924339,0.122041552,2.051409204,236.4833333,0,0
674,17031806001,,61134,43.2,16.98545472,4.323088902,0.237426439,0.447141454,517.3375,0,0
676,17031806102,,113828,41.9,4.720305691,3.252045175,0.216666667,1.852001742,463.58,0,0
677,17031806502,,88507,41.3,9.170925778,3.810809574,0.108498656,1.38344285,309.13,0,0
678,17031806600,10,90865,44.5,6.472966414,7.877150039,0.141593719,4.290371775,347.35,0,0
679,17031806801,2,91364,47.5,14.57888179,5.556488556,0.148070063,2.856344962,297.0575,0,0
680,17031806900,14,100481,49,9.60980271,9.805079265,0.099167898,4.432699652,259.2833333,0,0
681,17031807100,,126350,41.1,9.498347052,1.874246762,0.064741049,0.547681926,509.18,0,0
682,17031807300,,72273,39,16.19861062,4.173946033,0.042924847,0.751352015,308.19,0,0
683,17031807600,107,72011,46.1,9.798792316,5.019785561,0.011529585,4.891444029,411.452,0,0
684,17031807700,,85056,42.9,12.38907356,5.023099114,0.089977188,0.907634708,376.5225,0,0
685,17031807800,6,125500,40,5.342362909,9.783357016,0.190244552,7.950368933,85.16,0,0
686,17031807900,,156125,46.7,8.373986363,4.667267413,0.105730006,1.682906042,344.6666667,0,0
687,17031808001,,108750,47,8.014150891,5.785405372,0.062029295,2.05329227,303.5433333,0,0
688,17031808002,71,105516,45.1,8.681296656,7.950832426,0.02092499,3.862176325,351.04,0,0
689,17031808100,19,70726,67.7,3.79661656,6.815957728,0.097580182,8.229756894,328.575,0,0
690,17031808200,,80577,41.7,10.28051539,5.040443277,0.246528435,2.068613876,193.12,0,0
691,17031808301,1,98367,50.5,8.979651036,6.53604129,0.111233603,2.014579342,348.3575,0,0
692,17031808702,,175000,20.2,32.5766273,130.7284931,0.10062333,26.53227003,188.425,0,0
693,17031808800,1,226806,44.4,8.309091808,15.44655486,0.122380528,6.483754868,89.18,0,0
694,17031808900,,195625,46.6,12.2653357,2.059819179,0.088067226,0.420305071,290.5766667,0,0
695,17031809200,,60042,34.8,19.40069764,2.739299762,0.044822805,0.503542777,243.0775,0,0
696,17031809300,17,184083,24.7,22.65973201,9.031646346,0.043852292,1.479251324,424.2433333,0,0
697,17031809400,173,128897,#N/A,31.6774648,49.76427683,0.096830596,3.376258745,147.19,#N/A,#N/A
698,17031809500,7,117955,30,23.10058096,21.72946043,0.013473054,2.477758359,214.13,0,0
699,17031809700,3,110809,43.2,11.84968802,4.599504869,0,1.323979309,384.0066667,0,0
700,17031809900,13,217458,38.7,16.36571866,4.663835055,0.080446317,0.625094482,363.44,0,0
701,17031810000,9,148583,38.4,31.05985142,4.106736764,0.045143213,0.21139968,509.6233333,0,0
702,17031810200,38,72628,36,32.44257711,5.51946944,0.120414135,0.490765643,279.8466667,0,0
703,17031810301,32,96058,38.5,13.58017891,4.892812049,0.09523012,1.795530204,307.1175,0,0
704,17031810400,21,138507,45.2,11.37845384,2.459993341,0.110338982,0.725827482,597.47,0,0
705,17031810501,,99306,46.2,11.12196694,2.292231989,0,0.52225337,563.538,0,0
706,17031810502,89,73257,44.5,12.71664046,15.86081974,0.043976684,4.294350714,404.482,0,0
707,17031810701,,64663,40.7,33.00960521,1.037962917,0.027009223,0.089034154,509.29,0,0
708,17031810702,3,83894,41.7,21.89503805,5.524277409,0.011820331,0.655791344,207.8733333,0,0
709,17031810900,8,65758,37.2,24.8241257,2.675242711,0.015427971,0.307981616,410.116,0,0
710,17031811100,1,66053,35.7,9.799957985,2.947385156,0.027103829,1.153842565,356.202,0,0
711,17031811200,,84018,38.4,10.0651933,3.865899567,0.017539991,2.452354722,406.628,0,0
712,17031811302,7,43720,35.2,6.739198233,5.138698807,0.036772217,5.998384837,433.18,0,0
713,17031811600,6,56143,39.7,9.885670073,5.723632812,0.053116896,1.81504669,493.8675,0,0
714,17031811701,,69355,32.2,7.426613059,7.896637917,0.060523184,6.664001284,195.135,0,0
715,17031811800,,80052,39.7,7.88783817,2.471174464,0.021042641,2.368011041,456.6525,0,0
716,17031811900,,210875,37.6,8.363019294,2.451949393,0.073679848,1.253765302,562.265,0,0
717,17031812000,11,183098,43.1,9.379723436,4.456510706,0.087069237,0.962573006,331.255,0,0
718,17031812100,8,128750,38.5,17.31153616,0.396240557,0.021601334,0.065495676,287.268,0,0
719,17031812200,,238688,42.8,11.78978304,3.35493776,0.072577896,0.907643093,380.5425,0,0
720,17031812301,70,99750,43.4,30.82064441,32.50161015,0.056612319,1.763625972,181.9466667,0,0
721,17031812400,,234167,43.2,9.706766634,2.423837018,0.156773158,0.871369704,262.4133333,0,0
722,17031812500,54,130125,41.7,14.33491585,12.00822406,0.006507592,2.100569451,200.83,0,0
723,17031812600,18,108056,41.5,21.38525116,4.636864526,0.026500085,0.378227352,284.99,0,0
724,17031812700,5,119444,44.7,21.6025834,4.840299103,0.055376172,0.527131119,334.3866667,0,0
725,17031812801,3,101350,39.9,43.77140284,9.285570522,0.101067759,0.380793901,280.965,0,0
726,17031812802,,103239,36.5,26.30545089,18.22540869,0.049960301,1.265744438,361.2066667,0,0
727,17031812900,12,155160,37.7,17.36849776,8.062478854,0.027718268,1.353902712,415.0775,0,0
728,17031813000,1,127330,36.3,19.94535262,4.320321948,0.054073691,0.680961643,283.78,0,0
729,17031813100,8,114653,40.1,20.55749655,2.297341139,0.012451185,0.356968185,265.004,0,0
730,17031813200,,161268,41.3,18.64472545,2.256893065,0.049781989,0.387551559,333.67,0,0
731,17031813301,,39750,24.6,36.21164461,1.966911506,0.00487013,0.301332295,235.1433333,0,0
732,17031813302,6,39508,30.4,21.04486722,8.358218902,0.017241379,1.464443466,201.17,0,0
733,17031813400,2,49453,26.2,36.44331764,1.552366655,0.075619215,0.240220328,412.1716667,0,0
734,17031813600,,56919,29.1,34.59807764,14.55468622,0.037982536,1.548182026,441.2266667,0,0
735,17031813701,5,49453,33.2,31.02571306,3.325219536,0.036722634,0.449534215,255.485,0,0
736,17031813702,12,52055,31.9,38.54653531,5.100366671,0.138236597,0.933308536,264.5375,0,0
737,17031813801,20,50417,25.9,14.43573974,13.20791063,0.088825391,3.313055539,308.01,0,0
738,17031813802,,43346,29.6,35.95286923,10.58516296,0.063549161,1.241533988,282.9775,0,0
739,17031813900,6,44884,32.5,39.79193355,2.574835771,0.076892226,0.283706279,219.14,0,0
740,17031814100,1,45492,31.9,33.45742693,2.188550545,0.022222534,0.382383847,245.8733333,0,0
741,17031814200,262,47321,33.1,23.92204482,2.97243296,0.009398585,1.407038182,270.235,0,0
742,17031814300,,55238,30.4,27.25402924,1.732317849,0.089732295,0.292082979,284.99,0,0
743,17031814400,,54489,30,22.42625669,4.123798825,0.046413502,0.954359648,249.6733333,0,0
744,17031814500,,68328,35.6,22.76872822,2.667366158,0.049484821,0.608390907,123.3833333,0,0
745,17031814600,,65000,35,28.2154124,2.124609551,0,0.262628337,241.934,0,0
746,17031814700,2,81698,37.3,25.6755226,5.400750382,0.040202962,0.796771157,219.406,0,0
747,17031814800,14,75668,41,19.93404129,2.228082743,0.06237484,0.93216055,301.216,0,0
748,17031814900,9,69112,33.1,47.33955395,1.696854511,0.034645669,0.118148663,237.7125,0,0
749,17031815000,2,69458,40.1,32.85917009,5.44664617,0.01227209,0.55595691,272.25,0,0
750,17031815100,,83665,35.3,25.50926843,4.281355382,0.050793631,0.54797887,351.3733333,0,0
751,17031815200,3,59400,34.6,20.56985431,2.326080682,0.015459796,0.420074849,230.404,0,0
752,17031815400,7,75833,38.2,14.27035847,12.50717865,0.050153247,2.626003907,294.04,0,0
753,17031815500,1,74491,30.1,22.83693661,1.938582594,0,0.290479571,252.3242857,0,0
754,17031815600,174,77941,37.8,11.08949919,4.914965308,0.070965687,2.079992885,552.272,0,0
755,17031815702,,122344,45.2,7.898446761,1.497978876,0.011272142,0.51585863,696.846,0,0
756,17031815900,3,92688,42.1,30.36830378,5.17869454,0.081887822,0.319111192,396.9733333,0,0
757,17031816000,5,120833,34.9,13.90040503,4.581697975,0.026585358,0.693137734,299.5166667,0,0
758,17031816100,134,89674,41.5,12.0611592,7.457978932,0.060021436,3.239226593,315.1633333,0,0
759,17031816200,7,76607,39.7,8.217665475,3.294966551,0.060326087,1.456555039,624.5166667,0,0
